"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000188315",68.3959729238289,0.383048370299562,0.331646692994566,1.15498926535607,0.248094822394684,0.801544407023052
"ENSG00000114850",1480.62722774386,0.412160257516903,0.356886313355798,1.15487829623211,0.248140268386532,0.801544407023052
"ENSG00000135018",2047.71595286984,0.16998956628443,0.147146518742617,1.15524014932198,0.247992097529772,0.801544407023052
"ENSG00000279799",34.0486495938071,0.39483200404827,0.342057468187933,1.15428558288732,0.248383105234047,0.801698522876325
"ENSG00000075303",286.57241927708,-0.413718957785322,0.358348387032756,-1.15451603176186,0.248288669733127,0.801698522876325
"ENSG00000165806",634.253027602507,0.417522221303423,0.361696436194597,1.15434430511997,0.248359039101636,0.801698522876325
"ENSG00000183801",13.3847177935652,-0.846518748069542,0.733605818266219,-1.15391498675703,0.248535024280161,0.801900785819084
"ENSG00000136044",536.426734648367,-0.292962742633893,0.25389339149071,-1.15388092976265,0.248548988576696,0.801900785819084
"ENSG00000180667",237.16453707316,0.779055476953005,0.675587829607718,1.15315202970037,0.2488479890493,0.802365647198178
"ENSG00000228878",53.4262386030498,-0.620804060856282,0.538333702693599,-1.15319560664702,0.248830106381151,0.802365647198178
"ENSG00000166105",83.4967342695829,0.830250636451379,0.719951761210246,1.15320314663266,0.248827012289037,0.802365647198178
"ENSG00000239388",17.2821485833745,-0.731401215148058,0.634487600884381,-1.15274311764106,0.249015838040761,0.802446432728576
"ENSG00000058262",5280.90087864645,0.327797919912878,0.284412399102329,1.15254440716187,0.249097432692168,0.802446432728576
"ENSG00000270170",1228.97388072212,0.363934547823085,0.315788753952361,1.15246202807459,0.249131264736945,0.802446432728576
"ENSG00000174125",880.852500587319,-0.620598453120917,0.538397433498968,-1.15267721297952,0.249042897792829,0.802446432728576
"ENSG00000146426",45.8458329129336,-0.626156405989585,0.543143184800553,-1.15283855806736,0.248976654862291,0.802446432728576
"ENSG00000077063",11.344261681632,-1.74041179319297,1.51035952703769,-1.15231622804836,0.249191150829227,0.802472974421663
"ENSG00000160050",147.085370238366,0.399685560139153,0.347021933777179,1.15175878305084,0.249420209295866,0.802625665576854
"ENSG00000211632",62.6173621918876,-1.06684887239304,0.926637706065692,-1.15131174288455,0.249604007854375,0.802625665576854
"ENSG00000064225",218.613926472219,-0.473180094125198,0.411347622758816,-1.15031683166584,0.250013400784655,0.802625665576854
"ENSG00000243926",16.8512741420753,-0.531403663157929,0.461918607332255,-1.15042705516233,0.249968022170776,0.802625665576854
"ENSG00000173905",226.96811468203,0.452616851180204,0.393336481989553,1.15071159657198,0.249850904102445,0.802625665576854
"ENSG00000168936",1172.05405468703,-0.234422543265287,0.203669829051828,-1.15099297896319,0.249735124000247,0.802625665576854
"ENSG00000085365",566.317712051556,-0.337502790988523,0.293370346619888,-1.15043253306653,0.249965767087561,0.802625665576854
"ENSG00000164543",1870.03499285784,0.498071380718004,0.432976265889208,1.15034337897277,0.250002470828614,0.802625665576854
"ENSG00000102226",2389.69525251988,0.367973415721097,0.319861478567596,1.15041491513438,0.2499730198943,0.802625665576854
"ENSG00000177669",28.8300419695733,0.723619653390236,0.628416983621332,1.15149601657849,0.249528233089488,0.802625665576854
"ENSG00000182150",901.516141472814,-0.308983909368742,0.268283303530565,-1.15170756175492,0.2494412639025,0.802625665576854
"ENSG00000185442",57.8899738724881,-0.518453802653733,0.450339286854783,-1.15125155141287,0.249628762535508,0.802625665576854
"ENSG00000179604",305.645419438787,-0.501033395439156,0.435088885949168,-1.15156560330454,0.249499622672673,0.802625665576854
"ENSG00000126246",120.788812406036,0.628231455385894,0.545696138406152,1.15124775707742,0.249630323072591,0.802625665576854
"ENSG00000105193",2943.17562515075,0.292120052949242,0.253813862805662,1.15092237169453,0.249764173171566,0.802625665576854
"ENSG00000176083",511.896979392021,1.20216133870924,1.0452275575949,1.15014317214851,0.250084907452673,0.802689380706391
"ENSG00000246898",37.444284004299,-0.843217083471626,0.733400282675849,-1.14973651277459,0.250252410868637,0.803061123518562
"ENSG00000198843",3626.38813497027,0.268439106107587,0.233547891662427,1.14939640087007,0.250392563467933,0.803188040915479
"ENSG00000272221",26.7484004172746,-1.20270326843451,1.04661265492847,-1.14913885549827,0.250498728682997,0.803188040915479
"ENSG00000167985",199.211008908026,0.308079866408512,0.268066731881307,1.14926557371141,0.250446489042163,0.803188040915479
"ENSG00000102910",1693.63485925591,-0.20402980235065,0.177546564446854,-1.1491622098479,0.250489100269942,0.803188040915479
"ENSG00000120784",53.9960135117245,-0.607223552713244,0.528534575416328,-1.14888141846715,0.250604880642917,0.803362623360768
"ENSG00000197880",95.4752195926995,-0.885095090888967,0.770782457826227,-1.14830725829584,0.250841743799535,0.803908865704187
"ENSG00000155307",1472.72692448911,0.957173248237795,0.833616613204894,1.14821757757188,0.250878754653083,0.803908865704187
"ENSG00000253438",43.708258740437,-0.607450492821886,0.529102278854124,-1.14807763470125,0.250936516094942,0.803928162285199
"ENSG00000204020",226.930261947803,-0.963139482269937,0.839190300341206,-1.14770092299486,0.251092050030261,0.804094862607213
"ENSG00000136161",1341.35820144753,-0.475038604179105,0.413862933132779,-1.14781626028514,0.251044423281614,0.804094862607213
"ENSG00000068885",89.294915091498,-0.445020412125114,0.387857715179221,-1.14738058496395,0.251224361735549,0.804098548129246
"ENSG00000183718",479.48367392394,-0.315036532105829,0.274543422681253,-1.14749254973625,0.251178110526819,0.804098548129246
"ENSG00000260708",279.560291836142,0.631088571582139,0.550053447719041,1.14732227240668,0.251248452256886,0.804098548129246
"ENSG00000167216",21.2917098075327,-0.630496002859491,0.549601086047704,-1.14718842241292,0.251303755466943,0.804109916071943
"ENSG00000260496",15.9200492078362,-0.87110539768561,0.759635514038174,-1.14674127471328,0.251488566420944,0.804535586791978
"ENSG00000089041",601.804393373306,-0.412453227555043,0.359737740498945,-1.14653866170111,0.251572339764021,0.804637919978049
"ENSG00000277203",150.387997119142,-1.06743775075737,0.931391913183568,-1.14606723082744,0.251767335152583,0.805095874377616
"ENSG00000168765",287.752679268603,0.815155522723546,0.711633265611017,1.1454713573903,0.252013953824441,0.805552934483472
"ENSG00000285437",43.5185101032544,-0.615511288469539,0.537317099983732,-1.14552707979734,0.251990884431357,0.805552934483472
"ENSG00000225217",83.1220128573849,-0.894683711394886,0.781256092137649,-1.14518622049638,0.252132025165322,0.805764583919946
"ENSG00000116209",4145.73530982046,0.255204582941086,0.223155504177484,1.14361769332882,0.252782220678919,0.806442306517575
"ENSG00000115541",262.676260971217,0.632861123683531,0.553269409574971,1.14385706625223,0.252682918875127,0.806442306517575
"ENSG00000181126",28.7510979860171,4.17142350859833,3.64819000524586,1.1434227665226,0.252863104476356,0.806442306517575
"ENSG00000170632",473.246650999283,0.300831198325848,0.262954593286662,1.14404237844172,0.252606062372745,0.806442306517575
"ENSG00000242732",33.6204892039448,-0.674823796585922,0.589712704941506,-1.14432636592569,0.252488312826861,0.806442306517575
"ENSG00000156599",1606.38972805491,-0.275772629918689,0.241059020360939,-1.14400460727739,0.25262172628892,0.806442306517575
"ENSG00000103381",3803.1061866118,-0.538797681954287,0.471142716812258,-1.14359760371503,0.252790555919463,0.806442306517575
"ENSG00000171451",15.3370216813805,0.891511832605771,0.779681520796728,1.14343075836243,0.252859787952293,0.806442306517575
"ENSG00000278107",14.0392420152163,0.728548085110676,0.637096659084923,1.14354403640588,0.252812782091503,0.806442306517575
"ENSG00000131941",11.6666736244987,1.05132052121215,0.918768571434589,1.14427131477799,0.252511135658914,0.806442306517575
"ENSG00000235499",21.6547338462864,0.641287240287275,0.560958058457238,1.1431999783566,0.252955571270013,0.806467924532181
"ENSG00000039523",670.085526463166,-0.469200252517054,0.410443855391055,-1.14315331160219,0.252974942989435,0.806467924532181
"ENSG00000129354",15.4326828977354,1.32686441157162,1.16093921133336,1.14292324578106,0.253070460142211,0.806606935320958
"ENSG00000008226",107.672388499987,-0.398827874443146,0.349112418659275,-1.14240529161007,0.253285592746176,0.80712705908328
"ENSG00000145016",549.610603641523,0.407338416204431,0.356605802575421,1.14226524992756,0.253343781018194,0.807146948833444
"ENSG00000173894",23.9177169174084,0.960268637261404,0.840878240669021,1.1419829778178,0.253461095292228,0.80735516577504
"ENSG00000147050",1285.64755446891,0.585001988233103,0.512332224900247,1.14184109412014,0.253520077438358,0.807377528845504
"ENSG00000103313",694.447737717311,-0.867953265451071,0.760304669003071,-1.14158613097714,0.253626091597192,0.807384185871166
"ENSG00000197471",2394.30844404859,-0.416839562956966,0.365109784111808,-1.1416828063674,0.253585890154141,0.807384185871166
"ENSG00000164002",110.902648134422,0.319163964522889,0.279709181838365,1.14105644450143,0.253846434897534,0.807589251727659
"ENSG00000117425",24.7597852204691,-0.736830668133509,0.645738417571966,-1.14106679745656,0.253842126914443,0.807589251727659
"ENSG00000278600",70.7860801491605,-0.553050372151674,0.484660686342793,-1.14110838311426,0.253824823159198,0.807589251727659
"ENSG00000235655",105.725586052605,0.906854938362593,0.795088871817161,1.14057053306506,0.254048685456535,0.807736540745577
"ENSG00000214293",58.9395576399045,-0.372400426760233,0.326463503273473,-1.14071074722334,0.25399031271254,0.807736540745577
"ENSG00000167711",25.7806500132664,-0.833635010190094,0.730873267067908,-1.14060131592231,0.254035869404196,0.807736540745577
"ENSG00000160961",603.868141830511,-0.278102567305838,0.243875220008724,-1.14034778644542,0.254141436596402,0.807866129671623
"ENSG00000100030",3870.79237295456,-0.305293376836066,0.267757269795457,-1.14018706968921,0.254208373288681,0.807913623268464
"ENSG00000279748",18.325477102952,0.737539030981771,0.647139008514874,1.13969181470664,0.254414718475526,0.80840406864473
"ENSG00000250317",235.647227930508,0.269188469663958,0.236279660280717,1.13927906170232,0.254586778686456,0.808620066890873
"ENSG00000139722",833.471746458047,0.483589611405077,0.424439777438723,1.13935977990398,0.254553124132727,0.808620066890873
"ENSG00000106701",61.3880823004216,-0.57928661902869,0.508604106054847,-1.13897353979722,0.254714190665082,0.808859410291036
"ENSG00000181744",864.020309734958,0.403722160767965,0.354584999986432,1.13857653533966,0.254879819916433,0.80899071045727
"ENSG00000156697",208.077918358654,0.293630518618555,0.257909971951571,1.13850006029892,0.254911733710825,0.80899071045727
"ENSG00000100726",998.204338826204,-0.282484106586298,0.248104022929418,-1.13857124624965,0.254882027016806,0.80899071045727
"ENSG00000130772",98.5858894033075,-0.791425616258583,0.695439825911875,-1.13802170478351,0.255111419273737,0.809459104079095
"ENSG00000164916",528.671952956538,0.274484838311696,0.24125665497103,1.137729603126,0.255233408170485,0.809515553409472
"ENSG00000267731",19.197059494234,-0.935038213886366,0.821782594647294,-1.13781700899577,0.255196901060355,0.809515553409472
"ENSG00000109919",1084.63959455836,0.307482446010649,0.270388611677248,1.13718711784237,0.255460071060608,0.809903812311719
"ENSG00000186469",2298.08469691658,-0.352562898521955,0.310010932727865,-1.13725956507296,0.255429792841091,0.809903812311719
"ENSG00000061918",241.868053516068,0.946616737242554,0.833134065286509,1.13621177753309,0.255867942606773,0.811031434562227
"ENSG00000183291",2356.30427166809,0.260057348637511,0.229341905075533,1.13392861436231,0.256824493170913,0.811091475244011
"ENSG00000186364",65.7064515359024,0.506022863150275,0.445629562347996,1.13552355118469,0.256156019880648,0.811091475244011
"ENSG00000169242",33.6339388545093,1.03031860082443,0.908729474590865,1.13380123527775,0.256877932734985,0.811091475244011
"ENSG00000175110",413.530350776325,0.254949301266815,0.224555168121239,1.13535263249504,0.256227597808898,0.811091475244011
"ENSG00000159692",2027.04495422472,0.322035250679169,0.283767015465098,1.1348579402414,0.25643484505459,0.811091475244011
"ENSG00000234336",11.2464103584052,-1.23346374228608,1.086495701642,-1.13526794484504,0.256263068746566,0.811091475244011
"ENSG00000274070",126.125273004428,0.474971933252377,0.4185054188331,1.13492421335122,0.256407073729944,0.811091475244011
"ENSG00000224746",13.1217016225615,0.853796773578298,0.752720823330238,1.13428079457251,0.256676782576847,0.811091475244011
"ENSG00000225470",60.917304656044,0.628085575382894,0.553079541324056,1.13561527493726,0.25611761321335,0.811091475244011
"ENSG00000168495",329.876231406292,-0.251398447042009,0.221511966579457,-1.13492038793232,0.256408676690567,0.811091475244011
"ENSG00000120158",311.686661517424,0.465273762804714,0.410051417091666,1.13467175922648,0.256512874199891,0.811091475244011
"ENSG00000236935",13.1364551566669,0.998581966173907,0.880687178334731,1.13386681529996,0.25685041887275,0.811091475244011
"ENSG00000148848",33.177680807328,1.05776354654107,0.932784017078128,1.13398549629359,0.25680063189037,0.811091475244011
"ENSG00000111676",72.8232898841957,0.554791038190428,0.488585198703228,1.13550520904628,0.256163700600331,0.811091475244011
"ENSG00000257815",98.7449387949161,0.313123070478998,0.276171485730152,1.13379942049829,0.256878694148267,0.811091475244011
"ENSG00000117899",1045.964655438,0.244902186929735,0.215710640866214,1.13532733455475,0.256238193349231,0.811091475244011
"ENSG00000167880",13.2901065830507,1.92006683231315,1.69346446875983,1.13380993090411,0.256874284398601,0.811091475244011
"ENSG00000101457",859.417625248888,-0.475792730363193,0.419387875440502,-1.13449328944821,0.256587687013328,0.811091475244011
"ENSG00000186806",32.635990862165,0.828070132128627,0.730122797533795,1.13415186448866,0.256730851283232,0.811091475244011
"ENSG00000267023",42.5552575978374,0.403457732694808,0.35591588579872,1.13357607455311,0.25697241367713,0.811222544436255
"ENSG00000186026",29.0518108657038,-0.547404846151588,0.482987596767184,-1.13337247129237,0.257057869537028,0.811327478542828
"ENSG00000117691",550.015346145634,0.282226553327632,0.249210277369996,1.13248360503454,0.257431173301405,0.811559189297802
"ENSG00000136059",613.374569494154,-0.260237614971733,0.229848267772276,-1.13221481934145,0.257544131255427,0.811559189297802
"ENSG00000163661",179.656384315263,1.32318266572056,1.16867648226466,1.13220612017151,0.257547787680759,0.811559189297802
"ENSG00000111846",195.639813435914,-0.57880307287435,0.511093609385523,-1.13247957369342,0.257432867230056,0.811559189297802
"ENSG00000187626",98.7060151329628,-0.594950443188559,0.525226923249866,-1.13274932577195,0.257319537196616,0.811559189297802
"ENSG00000100448",13.9263615135742,3.04195471520991,2.68705239481112,1.13207867516247,0.257601359352346,0.811559189297802
"ENSG00000186073",87.1714465570637,0.416505642447659,0.367884396386218,1.13216446943402,0.257565294770934,0.811559189297802
"ENSG00000158717",3237.55920035324,-0.297681232289711,0.262885939791858,-1.13235889498466,0.257483578780342,0.811559189297802
"ENSG00000124224",223.57159293503,-0.347600496273943,0.307004511046525,-1.13223253654819,0.257536684490364,0.811559189297802
"ENSG00000197345",447.128651575589,0.236152662917779,0.208658816295852,1.13176460554125,0.257733411913451,0.81181061307748
"ENSG00000064102",402.939062648583,0.364032170467714,0.321737527940003,1.13145697612123,0.25786280216382,0.811813406222292
"ENSG00000141294",19.5508482990124,0.630341748531839,0.557068724269847,1.13153318624741,0.257830743661492,0.811813406222292
"ENSG00000215012",289.602942998411,-0.374344432313932,0.330871300166766,-1.13138985498366,0.257891039587671,0.811813406222292
"ENSG00000099804",959.22615090562,0.372924813774313,0.329658379857736,1.13124627359768,0.257951450538306,0.811839100357343
"ENSG00000055070",747.98187998819,0.287290359326919,0.254468986174121,1.12897985584121,0.258906331533441,0.812158050608851
"ENSG00000132680",284.106931842555,-0.369636071530134,0.327354422360865,-1.1291616861759,0.258829633024345,0.812158050608851
"ENSG00000243701",14.8620520826203,0.837377925153058,0.741458977440009,1.12936514444025,0.258743830226755,0.812158050608851
"ENSG00000151552",491.26295111372,0.37904689131867,0.33578204671591,1.12884799835461,0.258961960664978,0.812158050608851
"ENSG00000124882",569.544133153757,1.79962865607243,1.59217137407487,1.13029833683457,0.258350535148136,0.812158050608851
"ENSG00000056972",186.101481083059,0.362817412272117,0.321149303277275,1.12974684537574,0.25858291178128,0.812158050608851
"ENSG00000223459",13.6928864143171,-0.705922415067258,0.625076802589147,-1.12933708648799,0.258755661706699,0.812158050608851
"ENSG00000197858",2835.28797892045,0.240570456350236,0.213085372625157,1.12898625272336,0.258903632974283,0.812158050608851
"ENSG00000181649",143.814933770045,1.18302597695122,1.04705664293923,1.12985862314984,0.258535801357944,0.812158050608851
"ENSG00000152804",757.787994885336,-0.509246958737319,0.451084808945225,-1.12893839171418,0.258923823871161,0.812158050608851
"ENSG00000065621",33.9234925131166,0.840554261660643,0.74362205230453,1.13035144540928,0.258328164944797,0.812158050608851
"ENSG00000246705",561.609090180096,0.497648534937291,0.440222383486834,1.13044804990515,0.258287476988525,0.812158050608851
"ENSG00000104133",1566.19262006368,-0.261446768835252,0.231575409043713,-1.12899193362064,0.258901236473531,0.812158050608851
"ENSG00000179029",369.443734920638,-0.477596029817612,0.422964234289326,-1.12916410206665,0.258828614074755,0.812158050608851
"ENSG00000189159",1262.85248496662,0.299277858865828,0.264797050226436,1.13021598469434,0.258385225876892,0.812158050608851
"ENSG00000224397",2774.62335476792,-0.706168556530895,0.625607278356818,-1.12877292346354,0.258993637583142,0.812158050608851
"ENSG00000124172",2869.78019393774,0.30839093405923,0.272949051568421,1.12984797817451,0.258540287586521,0.812158050608851
"ENSG00000130202",325.348814941114,0.832379603806423,0.737154827780211,1.12917879994487,0.258822415014498,0.812158050608851
"ENSG00000279673",24.529947797111,0.878903361918554,0.77884370563526,1.12847206128691,0.25912060957914,0.812392258200299
"ENSG00000214193",16.4744394070566,0.757981334949622,0.672601496038441,1.12693971008697,0.259767972430418,0.8125327270196
"ENSG00000171492",1088.16630480357,-0.306633742224096,0.272045077626341,-1.1271431370843,0.259681967496338,0.8125327270196
"ENSG00000170144",1211.02578115941,0.276188470591222,0.245025426306512,1.1271828999727,0.259665158832851,0.8125327270196
"ENSG00000119042",11.0645911111033,1.36248225923502,1.2081965408555,1.12769918896662,0.259446980303324,0.8125327270196
"ENSG00000018408",12.4010528312637,0.957395710520855,0.849101672761048,1.12753954118082,0.259514432286298,0.8125327270196
"ENSG00000138669",19.393414595424,1.17096227174104,1.03937736782263,1.12659973941329,0.259911749360576,0.8125327270196
"ENSG00000052795",755.435025841958,-0.333233597179042,0.295784978968587,-1.12660757263956,0.259908435992515,0.8125327270196
"ENSG00000188818",11.6404049387844,-0.984265610943258,0.873368283688168,-1.12697659089105,0.259752378488318,0.8125327270196
"ENSG00000203875",716.740832550018,-0.67269818717998,0.596524021299517,-1.12769672831367,0.259448019849288,0.8125327270196
"ENSG00000118412",688.413408337038,-0.365713137662349,0.324640491735189,-1.12651732292429,0.259946612396017,0.8125327270196
"ENSG00000280385",43.8390789723776,-0.904981063264172,0.803175896858681,-1.12675326389109,0.259846815534123,0.8125327270196
"ENSG00000166166",434.444582668337,-0.297350957871917,0.263671929212079,-1.12773080835901,0.259433622393523,0.8125327270196
"ENSG00000205937",4044.526222034,0.173866416268785,0.154339488932878,1.12651932095227,0.259945767171033,0.8125327270196
"ENSG00000028277",1470.1106240583,-0.426534785371473,0.378539219074412,-1.12679152879963,0.25983063297798,0.8125327270196
"ENSG00000167685",354.454883292297,0.349533489935384,0.310280037390574,1.1265097583297,0.259949812460705,0.8125327270196
"ENSG00000162426",20.1270036635372,-0.701973232992704,0.623325781330179,-1.12617391100797,0.260091914067343,0.812604251403929
"ENSG00000172466",1247.04791469974,-0.280893383545437,0.249442458296649,-1.12608489133548,0.260129588523822,0.812604251403929
"ENSG00000142197",771.35524205888,-0.342663020914427,0.304256937859501,-1.12622911189838,0.260068554122214,0.812604251403929
"ENSG00000105993",1714.6899733282,0.293024129938076,0.260327100015198,1.12559979318699,0.260334955683223,0.812708800813623
"ENSG00000166148",12.5268465108803,1.23131636805143,1.09400586556596,1.12551166936792,0.260372275096551,0.812708800813623
"ENSG00000104835",23.6579558022141,-0.619323866064604,0.550180175778006,-1.12567463047686,0.260303265867157,0.812708800813623
"ENSG00000156261",1968.60284410959,0.310093884946504,0.275461727308831,1.12572402698559,0.260282350400719,0.812708800813623
"ENSG00000183155",539.600122774692,0.239364179462063,0.212773574610825,1.12497136874198,0.260601167058842,0.812933333419048
"ENSG00000214018",13.7739239738447,1.18819731013678,1.05597424117207,1.12521429388084,0.26049823748206,0.812933333419048
"ENSG00000214274",43.9120770370078,0.912343404396845,0.81093483953768,1.12505143436306,0.260567239423553,0.812933333419048
"ENSG00000168159",2232.32131768127,0.244587482485561,0.217475819005827,1.12466518624311,0.260730939426214,0.813174896990067
"ENSG00000196505",659.963996413397,-0.293390083360575,0.260931660923369,-1.12439434265027,0.260845771009143,0.813219841676815
"ENSG00000160360",63.8363079146951,-0.576768552951709,0.513150236089661,-1.12397600622156,0.261023204964688,0.813219841676815
"ENSG00000198178",22.3944205120136,-0.967075308157641,0.860263739418234,-1.12416142148644,0.260944552308943,0.813219841676815
"ENSG00000184517",191.375422451593,-0.382848588263185,0.340545593612042,-1.12422123628866,0.260919182528115,0.813219841676815
"ENSG00000254887",74.8492353125718,-0.42261308012196,0.376026833025197,-1.12389075194972,0.261059375098723,0.813219841676815
"ENSG00000180257",122.003764330765,-0.635221968912301,0.565120263605359,-1.12404741047455,0.260992913532077,0.813219841676815
"ENSG00000133739",81.1909899835649,0.50803850663682,0.452129563925594,1.12365690539189,0.261158605060569,0.813244806240426
"ENSG00000014919",331.346332338864,-0.287578417018697,0.255938030717926,-1.12362518462777,0.261172067392182,0.813244806240426
"ENSG00000184209",317.659881342431,0.215569272298976,0.19187865174604,1.12346668239202,0.261239343126665,0.813275219719521
"ENSG00000104897",555.158451081012,0.334531284819075,0.297796438976193,1.12335555780712,0.261286516722863,0.813275219719521
"ENSG00000287252",43.9261511367092,1.29278230627432,1.15109712679916,1.12308707595261,0.261400514496132,0.813328357812434
"ENSG00000135093",264.734187303303,-0.308916083992607,0.275064257204858,-1.12306879538528,0.261408277700817,0.813328357812434
"ENSG00000249492",36.2215212352058,-0.435556883830183,0.387910382744954,-1.12282863054108,0.261510283256616,0.81341994521243
"ENSG00000106571",14.3214702489765,-1.04727980397118,0.932869594572355,-1.12264330412792,0.261589016013014,0.81341994521243
"ENSG00000198689",628.756041473372,-0.240075388755385,0.21387437300141,-1.12250656956363,0.261647115856077,0.81341994521243
"ENSG00000261840",18.9192736826698,0.609104091356749,0.542590569917812,1.12258510399289,0.261613744724989,0.81341994521243
"ENSG00000002330",254.544437859569,0.2333687469418,0.208047686343318,1.12170796533972,0.261986628700001,0.814312509850093
"ENSG00000161013",1270.01370201931,0.512315490187874,0.456893516611329,1.12130172909346,0.262159449801777,0.814686706204003
"ENSG00000146834",467.897445836197,0.483720006642491,0.431480253862943,1.12107101614004,0.26225763480812,0.814828860157681
"ENSG00000174574",1851.14184149949,0.199352578166836,0.177873238159385,1.12075644559978,0.262391548191292,0.815081942382305
"ENSG00000287382",24.0699684383101,0.791956534682283,0.707346218742521,1.11961655225948,0.262877198939671,0.815123910821117
"ENSG00000204344",160.375685570311,-0.325062088462509,0.29031484499058,-1.11968813883099,0.262846681281651,0.815123910821117
"ENSG00000236104",398.524671984867,-0.361121841413075,0.322408449866872,-1.12007561080421,0.262681542790663,0.815123910821117
"ENSG00000078668",2285.12923349157,0.204705461482593,0.182747385673913,1.12015534847574,0.262647567910108,0.815123910821117
"ENSG00000223478",49.6448477643911,0.559276915702266,0.499486770225358,1.11970316140692,0.262840277404545,0.815123910821117
"ENSG00000074266",470.228328213245,0.37915877133544,0.338607330602734,1.1197594885513,0.262816267028203,0.815123910821117
"ENSG00000149547",910.014468635297,0.245293015217696,0.218950873209633,1.12031074195736,0.26258136608044,0.815123910821117
"ENSG00000267369",55.2959757370871,0.666372207541203,0.594682424444878,1.1205513735558,0.262478873245087,0.815123910821117
"ENSG00000267123",18.0461764503954,1.10248965223627,0.984421125278682,1.11993701062049,0.262740605218994,0.815123910821117
"ENSG00000174628",14.0940495500813,-0.728340703414657,0.650927401640285,-1.11892770465538,0.263170982605494,0.815872052618549
"ENSG00000273314",17.3564925673223,0.820530519253244,0.733529866005436,1.11860546827028,0.26330848958865,0.816135509919896
"ENSG00000086475",615.073042976778,0.221109012243799,0.197694773346004,1.11843630714918,0.26338069505827,0.816196497769325
"ENSG00000230583",21.1476375260326,-0.613360514469971,0.548642049357206,-1.11796118286703,0.263583572254132,0.816662322170428
"ENSG00000204396",34.4228131009293,0.802493269259451,0.718100218394324,1.11752266425128,0.263770914551288,0.817046770775788
"ENSG00000167695",22.0053492885782,0.738494576752939,0.66088985260175,1.11742459631613,0.263812823335187,0.817046770775788
"ENSG00000092621",194.973593687243,0.625490354920353,0.559887903193741,1.11717068961912,0.263921350282175,0.817155650607003
"ENSG00000188001",62.671843501754,0.936737160429875,0.838662719582823,1.11694145758123,0.264019357023815,0.817155650607003
"ENSG00000085185",87.8322579634934,-0.454338218732038,0.406803152488756,-1.11685028975924,0.264058342238239,0.817155650607003
"ENSG00000103342",2486.99381098918,0.474430609374414,0.424751999474705,1.11695909603992,0.264011814918536,0.817155650607003
"ENSG00000006652",1427.84348177689,0.505325817449304,0.45254418975184,1.11663309107207,0.264151236807848,0.817175478728941
"ENSG00000173258",61.1731521066723,0.604756566695404,0.541787717992441,1.11622420850788,0.26432617455319,0.817175478728941
"ENSG00000247157",13.6557594584115,0.885799809622964,0.79336061389156,1.11651598795405,0.264201330454847,0.817175478728941
"ENSG00000100911",4546.48323606046,0.382562759382962,0.342730417490647,1.11622062081316,0.264327709878469,0.817175478728941
"ENSG00000135720",820.085335702147,-0.285556967985494,0.25579548909427,-1.1163487245088,0.264272892735633,0.817175478728941
"ENSG00000117262",106.031802762773,0.364309693962215,0.326539194869965,1.11566911318958,0.264563796278371,0.817427755984143
"ENSG00000135587",312.938521085399,0.41716537504123,0.373917578111274,1.11566131003632,0.264567137652481,0.817427755984143
"ENSG00000166033",60.0566725776441,1.35884242865351,1.21779350699607,1.11582334841427,0.264497757462268,0.817427755984143
"ENSG00000214846",12.2801359824723,-0.930049890437574,0.834835175415184,-1.11405211211307,0.265256831003484,0.81847482635459
"ENSG00000213397",15.1761935415403,-0.781847258534511,0.701583021714849,-1.11440447436067,0.265105704680549,0.81847482635459
"ENSG00000221914",304.763141998485,0.378590626695624,0.339677763126479,1.11455817187143,0.265039803207588,0.81847482635459
"ENSG00000139146",654.323834704153,-0.266697957897968,0.23942987834971,-1.11388753874915,0.265327435985846,0.81847482635459
"ENSG00000151849",174.589488542306,0.255844836733571,0.22959601084598,1.11432614090669,0.265139296359757,0.81847482635459
"ENSG00000176903",999.762210487992,0.457323279772733,0.410526870435824,1.11399109950398,0.265283005018557,0.81847482635459
"ENSG00000124216",229.133628610425,1.90637021553425,1.71059751134992,1.1144469712398,0.265087482001092,0.81847482635459
"ENSG00000220008",253.638981202699,-0.61203248109701,0.549292533072416,-1.11421955378433,0.265185008748946,0.81847482635459
"ENSG00000110203",668.445994376174,1.55107860397773,1.39295287629649,1.1135183611535,0.265485867012515,0.818800992782941
"ENSG00000132661",836.072837352501,0.571466756475213,0.513281391570424,1.11335958376899,0.265554025698143,0.818848670628645
"ENSG00000215912",11.0663208999992,1.07871238925501,0.97020663639559,1.11183777639631,0.266207906272841,0.81888593119715
"ENSG00000117226",512.848697412424,-0.572817926018714,0.515584903891428,-1.11100600831272,0.266565763105989,0.81888593119715
"ENSG00000160785",877.134748776088,-0.345934991140006,0.311118497959762,-1.11190749958155,0.266177923853989,0.81888593119715
"ENSG00000150540",304.336398478608,-0.689240718757799,0.620044949528745,-1.11159798863235,0.266311037738299,0.81888593119715
"ENSG00000188848",33.2703519457847,0.902505497987112,0.81194351336424,1.11153729678513,0.266337145344873,0.81888593119715
"ENSG00000171720",1673.43981415934,0.206506548884014,0.185767602231744,1.11163920082469,0.26629331063301,0.81888593119715
"ENSG00000153046",500.030915090434,0.21563414022766,0.193883880709985,1.11218188659123,0.266059954308472,0.81888593119715
"ENSG00000168476",1110.50935578759,0.35688830924867,0.320993059855613,1.11182562454529,0.266213132059211,0.81888593119715
