"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123131",544.684507660978,0.993866376738768,0.307899944642052,3.22788748109125,0.00124708016750606,0.0762879198531854
"ENSG00000169715",59.3022288113974,2.60858429329804,0.81183596889616,3.21319132588433,0.00131268813512286,0.0799864637001532
"ENSG00000008128",51.5539615932521,1.50428933774015,0.469033727528401,3.20720931022826,0.00134029438901027,0.080442311556115
"ENSG00000165304",61.1569934854843,2.72945057606271,0.850746487521812,3.20830072894392,0.00133521801779564,0.080442311556115
"ENSG00000149554",75.0096982237324,1.90995942447253,0.595543910768682,3.20708412920771,0.00134087776374268,0.080442311556115
"ENSG00000077152",79.4779133759809,1.55342847663495,0.485196658910337,3.20164710145297,0.00136644287003893,0.0816607281333267
"ENSG00000159189",114.55101993043,3.68098024178529,1.15095078342701,3.19820820732665,0.00138284399499303,0.0820100381458078
"ENSG00000166091",196.59341845394,3.29977549190275,1.03290950600914,3.19464142086571,0.00140004672436238,0.0827145475404664
"ENSG00000087586",93.8979287082661,1.64347966614729,0.51614393256668,3.18414992882818,0.00145179795714175,0.0852162455183945
"ENSG00000282458",17.0205269401289,6.70688211498838,2.10653955363026,3.18383868151452,0.00145335983153395,0.0852162455183945
"ENSG00000211663",3152.34870740207,4.92644873570907,1.54940062473287,3.17958354803068,0.00147486845901428,0.086152278632195
"ENSG00000204323",131.034969843965,3.26994456748695,1.02978382579016,3.17536990346288,0.00149645606710563,0.0870858965194279
"ENSG00000235641",14.1373295453087,6.95390519195428,2.19244648793927,3.17175594944186,0.0015152028190643,0.0873027091441019
"ENSG00000184164",1107.56789319774,1.00299946354638,0.316263497993152,3.1714044456945,0.00151703767981127,0.0873027091441019
"ENSG00000198753",61.160056396901,6.82403802733971,2.15552724165635,3.16583242162877,0.00154639854310057,0.0884698880367933
"ENSG00000211900",19.3998147156951,3.91848776083184,1.23791295144373,3.16539846865797,0.001548707011585,0.0884698880367933
"ENSG00000241244",56.9223408751833,5.77818482039466,1.83016334672675,3.15719623099705,0.00159294109779136,0.0905478403693746
"ENSG00000139618",138.237708036267,1.16456541379852,0.368941755629809,3.15650206578142,0.00159673756347076,0.0905478403693746
"ENSG00000161888",40.184899849466,2.48781806950468,0.788545211285375,3.15494664592458,0.00160527458549545,0.0907009327615576
"ENSG00000270055",70.9011180336555,1.92695619196303,0.612247175742719,3.14735007086873,0.00164757576223519,0.092418888785597
"ENSG00000158089",21.1595569563373,3.71654225351733,1.18587001459831,3.13402161094041,0.00172428156440324,0.0943376300975264
"ENSG00000240382",327.938441575904,4.15470182293395,1.32497161325215,3.1356911962334,0.00171449629743311,0.0943376300975264
"ENSG00000106976",60.0873593975439,2.71867098551407,0.866983874830869,3.13578033506613,0.00171397530287019,0.0943376300975264
"ENSG00000168701",878.561016648778,0.62302633971659,0.198735608059067,3.13495073077905,0.00171882976938779,0.0943376300975264
"ENSG00000161513",205.32265410599,0.975898402797088,0.311197610030437,3.13594440105642,0.00171301675810262,0.0943376300975264
"ENSG00000270164",44.8710401966044,3.92938991715059,1.2557383907345,3.12914691956834,0.00175314626555005,0.0955803041197076
"ENSG00000138092",58.764071865901,1.18696795115158,0.379852331740026,3.1248141763783,0.00177917413826567,0.0956690342924271
"ENSG00000111291",34.6083198490491,2.85701776266251,0.914608549286257,3.12376017575178,0.00178555927048551,0.0956690342924271
"ENSG00000131462",305.84514987915,1.2099738592797,0.387267766983605,3.12438566396601,0.00178176752875347,0.0956690342924271
"ENSG00000211669",1154.20901690444,4.85943437236416,1.55376731225709,3.12751744359009,0.00176289358439228,0.0956690342924271
"ENSG00000137198",468.15918687547,2.886358654202,0.924999569941917,3.12038918502766,0.00180612239907292,0.0964382468618386
"ENSG00000163430",108.278070664636,3.42787654365095,1.10085453637886,3.11383241870136,0.00184674348167349,0.0982695212953517
